business,name,unit,per_unit_value,brand,category,sub_category,sub_category2,price,is_offer_enable,offer_price,featured_image,short_resolation_image,type,keywords,alert_quantity,sku,delivery_time,current_stock,enable_stock,shipping_charge,status,description,image1,image2,image3,image4,image5,image6
furnicom,New 2 Seater Office Sofa,Piece,1,furnicom,home-&-decor,furniture,,6500,0,,,,,"Home & décor,Bath,Home appliance,Bedding,Décor,Furniture,Kitchen & dining,Lighting,Laundry&cleaning,Tools, diy & outdoor,Stationery & craft,Media, music & books,Household",5,,10080,96,1,,active,"<p>requires small space
high durable framework
suitable for everyday use
sturdy yet comfy
easy to clean
made up of strong stainless steel frame structure that ensures high durability.
sleek and glossy look enhance the beauty of your living room.</p>",,,,,,
furnicom,Executive Office Chair (FCEC 23)(null),Piece,1,furnicom,home-&-decor,furniture,,7200,0,,,,,"Home & décor,Bath,Home appliance,Bedding,Décor,Furniture,Kitchen & dining,Lighting,Laundry&cleaning,Tools, diy & outdoor,Stationery & craft,Media, music & books,Household",5,,10080,99,1,,active,"<p>adjustable height
allows tilt lock in different positions
thick contour cut foam provides maximum comfort
supportive head and armrest minimize pressure on your lower back</p>",,,,,,
furnicom,Hooded Wheels for Office Chair & Trolly-Full Black,Piece,1,furnicom,home-&-decor,furniture,,180,0,,,,,"Home & décor,Bath,Home appliance,Bedding,Décor,Furniture,Kitchen & dining,Lighting,Laundry&cleaning,Tools, diy & outdoor,Stationery & craft,Media, music & books,Household",5,,10080,500,1,,active,"<p>Allows to move your chair swiftly
Smooth finishing that doesn’t make any noise when you move
The gliding motion of the wheels can be rolled in any direction
Imported directly from China
Makes your office floor look beautiful
Designed specially to protect your floor from scratch
The hood protects the wheel from dirt and debris</p>",,,,,,
furnicom,Chesterfield Armchair,Piece,1,furnicom,home-&-decor,furniture,,14800,0,,,,,"Home & décor,Bath,Home appliance,Bedding,Décor,Furniture,Kitchen & dining,Lighting,Laundry&cleaning,Tools, diy & outdoor,Stationery & craft,Media, music & books,Household",5,,10080,100,1,,active,"<p>requires small space
high durable framework
suitable for everyday use
sturdy yet comfy
easy to clean
sleek and glossy look enhance the beauty of your living room</p>",,,,,,
furnicom,Rolled Arm Sturdy Sofa Set,Piece,1,furnicom,home-&-decor,furniture,,45500,0,,,,,"Home & décor,Bath,Home appliance,Bedding,Décor,Furniture,Kitchen & dining,Lighting,Laundry&cleaning,Tools, diy & outdoor,Stationery & craft,Media, music & books,Household",5,,10080,100,1,,active,"<p>-high durable framework
-suitable for everyday use
-sturdy yet comfy
-easy to clean
-made up of strong wooden frame structure that ensures high durability.
-sleek and glossy look enhance the beauty of your living room.</p>",,,,,,
furnicom,Modern Executive Chair (FCEC 26),Piece,1,furnicom,home-&-decor,furniture,,8500,0,,,,,"Home & décor,Bath,Home appliance,Bedding,Décor,Furniture,Kitchen & dining,Lighting,Laundry&cleaning,Tools, diy & outdoor,Stationery & craft,Media, music & books,Household",5,,10080,98,1,,active,"<p>adjustable height
allows tilt lock in different positions
supportive armrest
unique, attractive & elegant design.
extremely resilient.
SS frame ensures high durability.</p>",,,,,,
furnicom,Sofa Armless with side table,Piece,1,furnicom,home-&-decor,furniture,,12000,0,,,,,"Home & décor,Bath,Home appliance,Bedding,Décor,Furniture,Kitchen & dining,Lighting,Laundry&cleaning,Tools, diy & outdoor,Stationery & craft,Media, music & books,Household",5,,10080,100,1,,active,"<p>eye-catchy color and distinct design make it classy and comfortable to rest on
sleek and glossy look enhance the beauty of your living room
ensures good posture
robust frame wrapped in high quality upholstery indemnifies durability up to 10-12 years if not pierced with sharp objects</p>",,,,,,
furnicom,Lightweight Office Chair (FCOC-2),Piece,1,furnicom,home-&-decor,furniture,,4800,0,,,,,"Home & décor,Bath,Home appliance,Bedding,Décor,Furniture,Kitchen & dining,Lighting,Laundry&cleaning,Tools, diy & outdoor,Stationery & craft,Media, music & books,Household",5,,10080,100,1,,active,"<p>Exeedingly comfortable
Sustainable
Resilient
Easy to use
Thick contour cut foam provides maximum comfort
Heavy-Duty</p>",,,,,,
furnicom,Office Executive Chair (FCEC 22),Piece,1,furnicom,home-&-decor,furniture,,7200,0,,,,,"Home & décor,Bath,Home appliance,Bedding,Décor,Furniture,Kitchen & dining,Lighting,Laundry&cleaning,Tools, diy & outdoor,Stationery & craft,Media, music & books,Household",5,,10080,72,1,,active,"<p>adjustable height
supportive head and armrest minimize pressure on your lower back
allows tilt lock in different positions
thick contour cut foam provides maximum comfort</p>",,,,,,
furnicom,Executive Office Chair (FCEC 18),Piece,1,furnicom,home-&-decor,furniture,,7800,0,,,,,"Home & décor,Bath,Home appliance,Bedding,Décor,Furniture,Kitchen & dining,Lighting,Laundry&cleaning,Tools, diy & outdoor,Stationery & craft,Media, music & books,Household",5,,10080,100,1,,active,"<p>adjustable height
supportive head and armrest that minimizes pressure on your lower back
SS frame ensures high durability
allows tilt lock in different positions
thick contour cut foam provides maximum comfort</p>",,,,,,
furnicom,High-Backed Boss Chair (FCBC 5),Piece,1,furnicom,home-&-decor,furniture,,10600,0,,,,,"Home & décor,Bath,Home appliance,Bedding,Décor,Furniture,Kitchen & dining,Lighting,Laundry&cleaning,Tools, diy & outdoor,Stationery & craft,Media, music & books,Household",5,,10080,100,1,,active,"<p>made of high quality that ensures robust durability
finely shaped body structure makes it sturdy and exceedingly comfortable
high-back and armrest support
classic black stainless steel
neck and headrest supportive back
tilt lock system allows height adjustment</p>",,,,,,
furnicom,Rolled Arm Sturdy Sofa Set (2+1),Piece,1,furnicom,home-&-decor,furniture,,26000,0,,,,,"Home & décor,Bath,Home appliance,Bedding,Décor,Furniture,Kitchen & dining,Lighting,Laundry&cleaning,Tools, diy & outdoor,Stationery & craft,Media, music & books,Household",5,,10080,100,1,,active,"<p>solid wood frame makes it exceedingly sturdy
easily adjustable and well-fitted with any room structure
robust frame wrapped in high quality upholstery indemnifies durability up to 10-12 years if not pierced with sharp objects</p>",,,,,,
furnicom,Paprika Red Velvet Tufted Sofa,Piece,1,furnicom,home-&-decor,furniture,,28000,0,,,,,"Home & décor,Bath,Home appliance,Bedding,Décor,Furniture,Kitchen & dining,Lighting,Laundry&cleaning,Tools, diy & outdoor,Stationery & craft,Media, music & books,Household",5,,10080,100,1,,active,"<p>Ensures good posture
More comfortable and cozy
Sitting pads and backs are made up of softer yet sturdier features that maximize great comfort than regular seats
Eye-catching color and distinct design make it classy and comfortable to rest on
Robust frame wrapped in high quality upholstery indemnifies durability</p>",,,,,,
